iter	RMSE
270	0.08858859531
271	0.08858843383
272	0.08858841076
273	0.08858818777
274	0.08857462251
275	0.08857461866
276	0.08857421875
277	0.08857293824
278	0.0885728921
279	0.08857289594
280	0.0885728921
281	0.08857278827
282	0.08857278827
283	0.08857277289
284	0.08857276135
285	0.08857275366
286	0.08857274597
287	0.0885653548
288	0.08856403955
289	0.0885628435
290	0.08856284735
291	0.08856284735
292	0.0885628435
293	0.0885628435
294	0.0885628435
295	0.08856282812
296	0.08855924758
297	0.08855924373
298	0.08855923604
299	0.08855902451
300	0.08855868991
301	0.08855868606
302	0.08855867837
303	0.08855866683
304	0.08855748994
305	0.08855748225
306	0.08855707457
307	0.08855600535
308	0.0885560015
309	0.08855590919
310	0.08855590535
311	0.0885559015
312	0.08855589766
313	0.08855488612
314	0.0885538438
315	0.08855383995
316	0.0885538361
317	0.08855382841
318	0.08855382072
319	0.08855289762
320	0.08855035136
321	0.08855034751
322	0.08855034366
323	0.08855025904
324	0.08855025135
325	0.0885502475
326	0.08855024366
327	0.08855023981
328	0.0885493436
329	0.0885493436
330	0.08854848969
331	0.08854848969
332	0.08854767039
333	0.08854761654
334	0.08854164273
335	0.08854164658
336	0.08854087338
337	0.08853641099
338	0.08853338336
339	0.08851429578
340	0.08850565672
341	0.08850565287
342	0.08850564518
343	0.08850564518
344	0.088500165
345	0.08850011497
346	0.08850010727
347	0.08849924519
348	0.08849923749
349	0.08849916822
350	0.08849916052
351	0.0884983908
352	0.0884983908
353	0.08849832537
354	0.08849832537
355	0.08849787893
356	0.08849787123
357	0.08849784814
358	0.08849770959
359	0.08849540421
360	0.08849534263
361	0.08849458827
362	0.08849458442
363	0.088493984
364	0.08849394167
365	0.08849389548
366	0.0884935029
367	0.08849346441
368	0.08849345671
369	0.08849156306
370	0.08849050075
371	0.0884904815
372	0.0884904815
373	0.08849043916
374	0.08849026981
375	0.08849026211
376	0.08848995804
377	0.08848986566
378	0.08848984642
379	0.08848909201
380	0.08848881873
381	0.08848877639
382	0.08848873405
383	0.08848593189
384	0.08848587415
385	0.08848579717
386	0.08848578947
387	0.08848512356
388	0.08848200949
389	0.08848194405
390	0.08848193636
391	0.08847964981
392	0.08847907239
393	0.08847903005
394	0.08847895691
395	0.08847890302
396	0.08847885682
397	0.08847877983
398	0.08847565014
399	0.08847114597
400	0.08847108822
401	0.08847108437
402	0.08846766181
403	0.08846762716
404	0.08846312258
405	0.08846303403
406	0.08846289927
407	0.08846285692
408	0.08846282997
409	0.08846279532
410	0.08846275681
411	0.08846257201
412	0.08845511772
413	0.08845507921
414	0.08845503686
415	0.08845093596
416	0.08845088975
417	0.08845085124
418	0.08845022743
419	0.08845018507
420	0.08845014271
421	0.0884501042
422	0.0884500734
423	0.08844526369
424	0.08844498258
425	0.08844494792
426	0.08844483624
427	0.08844461673
428	0.08844434716
429	0.08843815841
430	0.08843242756
431	0.08843240445
432	0.08843036313
433	0.08843033232
434	0.08843031691
435	0.0884302861
436	0.08843021677
437	0.08843021292
438	0.08843019751
439	0.08843019366
440	0.08843018595
441	0.08843016284
442	0.08843014359
443	0.08843009737
444	0.0884268427
445	0.08842628419
446	0.08842621101
447	0.08842621101
448	0.08842620331
449	0.08842620331
450	0.08842619175
451	0.08842616864
452	0.08842614168
453	0.08842612627
454	0.08842611086
455	0.08842609546
456	0.08842608005
457	0.08842607235
458	0.08842597605
459	0.0884259722
460	0.08842358791
461	0.08842333754
462	0.08842309487
463	0.08842308717
464	0.08842307946
465	0.08842306791
466	0.08842306405
467	0.08842306405
468	0.08841141895
469	0.08841139969
470	0.08841091043
471	0.08841089502
472	0.0884035404
473	0.08840352884
474	0.08840331694
475	0.08840328997
476	0.08840328997
477	0.08840308963
478	0.08840307422
479	0.08840306651
480	0.08840305881
481	0.08840305495
482	0.08840302413
483	0.08839930611
484	0.08839927914
485	0.08839927529
486	0.08839926758
487	0.08839924447
488	0.08839923291
489	0.08839923291
490	0.08839920979
491	0.08839920208
492	0.08839919438
493	0.08839918667
494	0.08839915199
495	0.08839914814
496	0.08839912502
497	0.08839912117
498	0.08839895164
499	0.08839892082
500	0.08839891696
501	0.08838853261
502	0.08838852491
503	0.08838852491
504	0.0883885172
505	0.08838851335
506	0.08838851335
507	0.08838849793
508	0.08838850179
509	0.08838848637
510	0.08838835536
511	0.08838827443
512	0.08838827058
513	0.08838818966
514	0.08838817039
515	0.08838815883
516	0.088388128
517	0.0883881203
518	0.0883881203
519	0.08838811259
520	0.08838810488
521	0.08838810874
522	0.08838810103
523	0.08838809332
524	0.08838809332
525	0.08838808176
526	0.08838807791
527	0.08838807791
528	0.08838806635
529	0.08838806635
530	0.08835916469
531	0.08835916469
532	0.08835915698
533	0.08835913385
534	0.08835913385
535	0.08835647021
536	0.08835645865
537	0.08835638926
538	0.08835634686
539	0.088356343
540	0.088356343
541	0.08835517884
542	0.08835339016
543	0.08835339016
544	0.08835338245
545	0.08835337474
546	0.08835333619
547	0.0883532244
548	0.0883532244
549	0.08835322054
550	0.0883532244
551	0.0883532244
552	0.08834992835
553	0.08834992835
554	0.08834942333
555	0.08834934237
556	0.08834934237
557	0.08834933851
558	0.08834933851
559	0.08834933851
560	0.08834270359
561	0.08834270359
562	0.08834268046
563	0.08834268046
564	0.08834268046
565	0.08834267275
566	0.0883426766
567	0.08833930305
568	0.08833930305
569	0.08832954407
570	0.08831878906
571	0.08831878906
572	0.08831878906
573	0.08831878906
574	0.08831878134
575	0.08831831857
576	0.0883098879
577	0.0883098879
578	0.08830714178
579	0.08830706849
580	0.08830706078
581	0.08830525184
582	0.08829114933
583	0.08829114933
584	0.08829114933
585	0.08829114933
586	0.08829115319
587	0.08829115319
588	0.08829114933
589	0.08828041665
590	0.08828041665
591	0.0882632617
592	0.08823193741
593	0.08822687261
594	0.08822686489
595	0.08822686489
596	0.08822685717
597	0.08822686103
598	0.08822686489
599	0.08822174575
600	0.08822174189
601	0.08822172644
602	0.0882217303
603	0.08820114263
604	0.08820113491
605	0.08819357742
606	0.08819356583
607	0.08818862242
608	0.08818862628
609	0.08817847982
610	0.08817847209
611	0.08817847209
612	0.08817846823
613	0.08817847596
614	0.08817846823
615	0.08817846823
616	0.08817846437
617	0.08816196567
618	0.08816196181
619	0.08816190772
620	0.08816186136
621	0.08816185363
622	0.08816184591
623	0.08816184591
624	0.08816184204
625	0.08815499596
626	0.0881499847
627	0.08814998083
628	0.08814997697
629	0.08814995765
630	0.08814995379
631	0.08814995765
632	0.08814990742
633	0.08814989969
634	0.0881238535
635	0.0881238535
636	0.0881238535
637	0.08812384963
638	0.08812384963
639	0.08812385736
640	0.08812182049
641	0.08810292595
642	0.08810291821
643	0.08810291048
644	0.08810290275
645	0.08810289115
646	0.08810288729
647	0.08810285249
648	0.08809460611
649	0.08809460225
650	0.08809459838
651	0.08809459065
652	0.08807720229
653	0.08807719843
654	0.08807717522
655	0.08807716749
656	0.08807714815
657	0.08807714042
658	0.08807671891
659	0.08807185401
660	0.08807184628
661	0.08807184241
662	0.08806793638
663	0.08806792478
664	0.08806791704
665	0.08806791704
666	0.08806791317
667	0.0880678861
668	0.0880678861
669	0.0880678861
670	0.08806787837
671	0.0880678745
672	0.0880678745
673	0.08806786677
674	0.08806787063
675	0.08806785516
676	0.0880678513
677	0.0880678513
678	0.08806784743
679	0.08806784743
680	0.08806784356
681	0.08806201899
682	0.08806185654
683	0.08806185268
684	0.08806184881
685	0.08806185268
686	0.08806185268
687	0.08806184881
688	0.08806184494
689	0.08806184881
690	0.08806184494
691	0.08806184494
692	0.08806184107
693	0.08806183721
694	0.08806184494
695	0.08806184107
696	0.08806183721
697	0.08806182174
698	0.08806180626
699	0.08806180626
700	0.08806181013
701	0.08806181013
702	0.08805011339
703	0.08805011725
704	0.08805011339
705	0.08804579634
706	0.08804580021
707	0.08804580021
708	0.08804579634
709	0.08804171506
710	0.08804171119
711	0.08804171119
712	0.08804171119
713	0.08804170732
714	0.08804167637
715	0.08804167637
716	0.08804167637
717	0.08804155645
718	0.08804153711
719	0.08804154097
720	0.08804154097
721	0.08804154097
722	0.08804142105
723	0.08804139784
724	0.08803729314
725	0.08803729701
726	0.08803726993
727	0.08803657741
728	0.08803244154
729	0.08803238351
730	0.08803233708
731	0.08803233321
732	0.0880323216
733	0.08803231387
734	0.08803223649
735	0.08803219006
736	0.08802806559
737	0.08802147223
738	0.08801899959
739	0.08801899959
740	0.08801444496
741	0.0880127461
742	0.08801267645
743	0.08801267258
744	0.0880125797
745	0.08801257583
746	0.08801257196
747	0.08801257196
748	0.08801255261
749	0.08801254487
750	0.088012541
751	0.088012541
752	0.088012541
753	0.088012541
754	0.088012541
755	0.08801254487
756	0.08801253713
757	0.08801253326
758	0.08801252939
759	0.08801253326
760	0.08801252939
761	0.08801252552
762	0.08801252939
763	0.08801252939
764	0.08801252939
765	0.08801253326
766	0.08801252939
767	0.08801253326
768	0.08801252939
769	0.08801252552
770	0.08801249069
771	0.08801248682
772	0.08801249069
773	0.08801249069
774	0.08801247908
775	0.08801247908
776	0.08801248295
777	0.08801248295
778	0.08801247908
779	0.08801248295
780	0.08801247908
781	0.08801247908
782	0.08801248295
783	0.08801247908
784	0.08801247521
785	0.08801247908
786	0.0880124249
787	0.08801238621
788	0.0879999359
789	0.08799993203
790	0.08799993203
791	0.08799992816
792	0.08799511321
793	0.08799219856
794	0.08799219469
795	0.08799049153
796	0.08799049153
797	0.08799047218
798	0.08799046444
799	0.08798698834
800	0.08798698834
801	0.08798698447
802	0.0879869806
803	0.08798698447
804	0.0879751655
805	0.08795787358
806	0.08795783098
807	0.08795782711
808	0.08795781937
809	0.0879569055
810	0.08795689776
811	0.08795689776
812	0.08795664218
813	0.08795661508
814	0.08795661895
815	0.08795661508
816	0.08795618912
817	0.08795542239
818	0.08795538754
819	0.08795531009
820	0.0879552946
821	0.08795529073
822	0.08795518617
823	0.08795516294
824	0.08795513583
825	0.08793918007
826	0.08793917233
827	0.08793917233
828	0.08793917233
829	0.08793916458
830	0.08793680195
831	0.08793680582
832	0.08793680195
833	0.08793679808
834	0.08793679808
835	0.0879367942
836	0.08793679033
837	0.08792344997
838	0.08792342285
839	0.08791999447
840	0.08791998673
841	0.08791996348
842	0.08791995186
843	0.08791995573
844	0.08791995186
845	0.08791995186
846	0.08791995186
847	0.08791994799
848	0.08791994799
849	0.08791992474
850	0.08791960708
851	0.08791960708
852	0.08791957608
853	0.08791957221
854	0.08791955284
855	0.0879178444
856	0.0879097124
857	0.0879097124
858	0.08790721725
859	0.08790722112
860	0.08790721725
861	0.08790722112
862	0.08790721337
863	0.08790721725
864	0.08790720562
865	0.0879072095
866	0.0879072095
867	0.0879072095
868	0.08790720562
869	0.08790720562
870	0.08790720175
871	0.08790720175
872	0.08790720175
873	0.0878968058
874	0.08789680193
875	0.08789680193
876	0.08789679805
877	0.08789679805
878	0.08789680193
879	0.08789680193
880	0.08789676705
881	0.08789673605
882	0.08789670118
883	0.08789668568
884	0.0878966818
885	0.08789668568
886	0.08789611993
887	0.08789611605
888	0.0878961083
889	0.08789609668
890	0.0878960928
891	0.08789608893
892	0.08789608893
893	0.08789242697
894	0.0878924231
895	0.0878924231
896	0.08789242697
897	0.08789238434
898	0.08789237659
899	0.08789237272
900	0.08789236884
901	0.08789236884
902	0.08789237272
903	0.08789236497
904	0.08789235334
905	0.08789234947
906	0.08789234947
907	0.08787002177
908	0.08787001789
909	0.08787002177
910	0.08787001401
911	0.08787002177
912	0.08787001401
913	0.08787001789
914	0.08787001401
915	0.08787001401
916	0.08787001401
917	0.08787000626
918	0.08787001014
919	0.08787001014
920	0.08787000626
921	0.08786990548
922	0.08786990548
923	0.08786989773
924	0.08786989385
925	0.08786989773
926	0.08786989773
927	0.08786989385
928	0.08786989385
929	0.08786989385
930	0.08786988998
931	0.0878698861
932	0.08786242417
933	0.08786242417
934	0.08786242029
935	0.08786241642
936	0.08786242417
937	0.0878621877
938	0.08785615178
939	0.08785615178
940	0.08785615178
941	0.08785612852
942	0.08785612852
943	0.08785612465
944	0.08785612852
945	0.08785610139
946	0.08785610526
947	0.08785580675
948	0.08785580675
949	0.08785580675
950	0.08785580675
951	0.08785577186
952	0.08785575635
953	0.08785533766
954	0.08784546288
955	0.0878454435
956	0.08784543962
957	0.087844164
958	0.08783614538
959	0.08783613762
960	0.08783613762
961	0.08783294238
962	0.0878329385
963	0.0878329385
964	0.08783292687
965	0.08783292687
966	0.08783134472
967	0.08782835095
968	0.08782506235
969	0.08782077302
970	0.08782071873
971	0.08782024169
972	0.08782019903
973	0.08782019515
974	0.08782019515
975	0.08782014473
976	0.08781740657
977	0.08781405162
978	0.08781375296
979	0.08781374909
980	0.08781372969
981	0.0878137103
982	0.08781369866
983	0.08781370254
984	0.08781365988
985	0.08781365988
986	0.08781365988
987	0.08781365212
988	0.08781360558
989	0.0878136017
990	0.08781357843
991	0.08781357843
992	0.08781357067
993	0.08781353964
994	0.08781174768
995	0.08781170502
996	0.08781170502
997	0.08781168175
998	0.08781168175
999	0.08781166623
